Madagascar;"Madagascar , officially the Republic of Madagascar , is an island country lying off the southeastern coast of Africa. It is the world's fourth largest island, the second-largest island country and the 44th largest country in the world. Its capital and largest city is Antananarivo.  Madagascar consists of the island of Madagascar and numerous smaller peripheral islands. Following the prehistoric breakup of the supercontinent Gondwana, Madagascar split from Africa during the Early Jurassic, around 180 million years ago, and split from the Indian subcontinent around 90 million years ago, allowing native plants and animals to evolve in relative isolation; consequently, it is a biodiversity hotspot and one of the world's 17 megadiverse countries, with over 90% of wildlife being endemic. The island has a subtropical to tropical maritime climate.  Madagascar was first settled during or before the mid first millennium AD by Austronesian peoples, presumably arriving on outrigger canoes from present-day Indonesia. These were joined around the ninth century AD by Bantu migrants crossing the Mozambique Channel from East Africa. Other groups continued to settle on Madagascar over time, each one making lasting contributions to Malagasy cultural life. Subsequently, the Malagasy ethnic group is often divided into 18 or more subgroups, of which the largest are the Merina of the central highlands.  Until the late 18th century, the island of Madagascar was ruled by a fragmented assortment of shifting sociopolitical alliances. Beginning in the early 19th century, most of it was united and ruled as the Kingdom of Madagascar by a series of Merina nobles. The monarchy was ended in 1897 by the annexation by France, from which Madagascar gained independence in 1960. The country has since undergone four major constitutional periods, termed republics, and has been governed as a constitutional democracy since 1992. Following a political crisis and military coup in 2009, Madagascar underwent a protracted transition towards its fourth and current republic, with constitutional governance being restored in January 2014.  Madagascar is a member of the United Nations (UN), the African Union (AU), the Southern African Development Community (SADC), and the _Organisation Internationale de la Francophonie_. Malagasy and French are both official languages of the state. Christianity is the country's predominant religion, with a significant minority still practicing traditional faiths. Madagascar is classified as a least developed country by the UN. Ecotourism and agriculture, paired with greater investments in education, health and private enterprise, are key elements of its development strategy. Despite substantial economic growth since the early 2000s, income disparities have widened, and quality of life remains low for the majority of the population. Madagascar is experiencing an ongoing famine, which experts argue is the first to be caused entirely by climate change.  "
Maldives;"The Maldives ( _MAWL -deevz_; Dhivehi: ދިވެހިރާއްޖެ, romanized: _Dhivehi Raajje_ , Dhivehi pronunciation: [diʋehi ɾaːd͡ʒːe]), officially the Republic of Maldives (ދިވެހިރާއްޖޭގެ ޖުމްހޫރިއްޔާ, _Dhivehi Raajjeyge Jumhooriyyaa_ , Dhivehi pronunciation: [diʋehi ɾaːd͡ʒːeːge d͡ʒumhuːɾijjaː]), is an archipelagic state and country in South Asia, situated in the Indian Ocean. It lies southwest of Sri Lanka and India, about 750 kilometres (470 miles; 400 nautical miles) from the Asian continent's mainland. The Maldives' chain of 26 atolls stretches across the equator from Ihavandhippolhu Atoll in the north to Addu Atoll in the south.  Comprising a territory spanning roughly 90,000 square kilometres (35,000 sq mi) including the sea, land area of all the islands comprises 298 square kilometres (115 sq mi), the Maldives is the smallest country in Asia as well as one of the world's most geographically dispersed sovereign states and as well as one of the smallest Muslim-majority countries by land area and, with a population of 521,021, the 2nd least populous country in Asia. Malé is the capital and the most populated city, traditionally called the ""King's Island"", where the ancient royal dynasties ruled from its central location.  The Maldivian Archipelago is located on the Chagos–Laccadive Ridge, a vast submarine mountain range in the Indian Ocean; this also forms a terrestrial ecoregion, together with the Chagos Archipelago and Lakshadweep. With an average ground-level elevation of 1.5 metres (4 ft 11 in) above sea level, and a highest natural point of only 2.4 metres (7 ft 10 in), it is the world's lowest-lying country. (Some sources state the highest point, Mount Villingili, as 5.1 metres or 17 feet.)  The Maldives has been inhabited for over 2,500 years. In the 12th century, Islam reached the Maldivian Archipelago, which was consolidated as a sultanate, developing strong commercial and cultural ties with Asia and Africa. From the mid-16th century, the region came under the increasing influence of European colonial powers, with the Maldives becoming a British protectorate in 1887. Independence from the United Kingdom came in 1965, and a presidential republic was established in 1968 with an elected People's Majlis. The ensuing decades have seen political instability, efforts at democratic reform, and environmental challenges posed by climate change and rising sea levels.  The Maldives became a founding member of the South Asian Association for Regional Cooperation (SAARC). It is also a member of the United Nations, the Commonwealth of Nations, the Organisation of Islamic Cooperation, and the Non- Aligned Movement. The World Bank classifies the Maldives as having an upper- middle income economy. The Maldives is a Dialogue Partner of the Shanghai Cooperation Organisation. Fishing has historically been the dominant economic activity, and remains the largest sector by far, followed by the rapidly growing tourism industry. The Maldives rates ""high"" on the Human Development Index, with _per capita_ income significantly higher than other SAARC nations.  The Maldives was a member of the Commonwealth of Nations from July 1982 until withdrawing from the organisation in October 2016 in protest of allegations by other nations of its human rights abuses and failing democracy. The Maldives rejoined the Commonwealth on 1 February 2020 after showing evidence of functioning democratic processes and popular support.  "
Mexico;"Mexico (Spanish: _México_ ), officially the United Mexican States , is a country in the southern portion of North America. It is bordered to the north by the United States; to the south and west by the Pacific Ocean; to the southeast by Guatemala, Belize, and the Caribbean Sea; and to the east by the Gulf of Mexico. Mexico covers 1,972,550 km2 (761,610 sq mi), making it the world's 13th-largest country by area; with a population of almost 130 million, it is the 10th-most-populous country and has the most Spanish speakers. Mexico is organized as a federal republic comprising 31 states and Mexico City, its capital.  Human presence in Pre-Columbian Mexico goes back to 8,000 BCE. It became one of the world's six cradles of civilization. The Mesoamerican region was home to many intertwined civilizations, including the Olmec, Maya, Zapotec, Teotihuacan, and Purepecha. The Aztecs dominated the region in the century before European contact. In 1521, the Spanish Empire and its indigenous allies conquered the Aztec Empire from its capital Tenochtitlan (now Mexico City), establishing the colony of New Spain. Over the next three centuries, Spain and the Catholic Church expanded the territory, enforced Christianity and spread the Spanish language. With the discovery of rich deposits of silver in Zacatecas and Guanajuato, New Spain became one of the most important mining centers worldwide. The colonial order came to an end in the early nineteenth century with the Mexican War of Independence.  Mexico's early history as an independent nation state was marked by political and socioeconomic upheaval, both domestically and in foreign affairs. The United States invaded as a consequence of the Texas Revolt by American settlers, which led to the Mexican–American War and huge territorial losses in 1848. After the introduction of liberal reforms in the Constitution of 1857, conservatives reacted with the War of Reform and prompted France to invade the country and install an Empire, against the Republican resistance led by liberal President Benito Juárez, which emerged victorious. The last decades of the 19th century were dominated by the dictatorship of Porfirio Díaz, who sought to modernize Mexico and restore order. However, the Porfiriato era led to great social unrest and ended with the outbreak in 1910 of the decade-long Mexican Revolution (civil war). This conflict led to profound changes, including the proclamation of the 1917 Constitution, which remains in effect to this day. The remaining war generals ruled as a succession of presidents until the Institutional Revolutionary Party (PRI) emerged in 1929.  The PRI governed Mexico for the next 70 years, first under a set of paternalistic developmental policies of considerable economic success. During World War II Mexico also played an important role for the Allied war effort. Nonetheless, the PRI regime resorted to repression and electoral fraud to maintain power, and moved the country to a more US-aligned neoliberal economic policy during the late 20th century. This culminated with the signing of the North American Free Trade Agreement in 1994, which caused a major indigenous rebellion in the state of Chiapas. PRI lost the presidency for the first time in 2000, against the conservative party (PAN).  Mexico has the world's 15th-largest economy by nominal GDP and the 11th- largest by PPP, with the United States being its largest economic partner. As a newly industrialized and developing country ranking 86th, high in the Human Development Index, its large economy and population, cultural influence, and steady democratization make Mexico a regional and middle power which is also identified as an emerging power by several analysts. Mexico ranks first in the Americas and seventh in the world for the number of UNESCO World Heritage Sites. It is also one of the world's 17 megadiverse countries, ranking fifth in natural biodiversity. Mexico's rich cultural and biological heritage, as well as varied climate and geography, makes it a major tourist destination: as of 2018, it was the sixth most-visited country in the world, with 39 million international arrivals. However, the country continues to struggle with social inequality, poverty and extensive crime. It ranks poorly on the Global Peace Index, due in large part to ongoing conflict between drug trafficking syndicates. This ""drug war"" has led to over 120,000 deaths since 2006. Mexico is a member of United Nations, the G20, the Organisation for Economic Co- operation and Development (OECD), the World Trade Organization (WTO), the Asia-Pacific Economic Cooperation forum, the Organization of American States, Community of Latin American and Caribbean States, and the Organization of Ibero-American States.  "
Marshall Islands;"The Marshall Islands (Marshallese: _Ṃajeḷ_ ), officially the Republic of the Marshall Islands (Marshallese: _Aolepān Aorōkin Ṃajeḷ_ ), is an island country west of the International Date Line and north of the equator in the Micronesia region in the Northwestern Pacific Ocean. The territory consists of 29 coral atolls and five islands, divided across two island chains: Ratak in the east and Ralik in the west. 97.87% of its territory is water, the largest proportion of water to land of any sovereign state. The country shares maritime boundaries with Wake Island to the north, Kiribati to the southeast, Nauru to the south, and the Federated States of Micronesia to the west. The capital and largest city is Majuro, home to approximately half of the country's population.  Austronesian settlers reached the Marshall Islands as early as the 2nd millennium BC and introduced Southeast Asian crops, including coconuts, giant swamp taro, and breadfruit, as well as domesticated chickens, which made the islands permanently habitable. Several Spanish expeditions visited the islands in the mid-16th century, but Spanish galleons usually sailed a Pacific route farther north and avoided the Marshalls. European maps and charts named the group for British captain John Marshall, who explored the region in 1788. American Protestant missionaries and Western business interests began arriving in the 1850s. German copra traders dominated the economy in the 1870s and 1880s, and the German Empire annexed the Marshalls as a protectorate in 1885. The Empire of Japan occupied the islands in the autumn of 1914 at the beginning of World War I. After the war, the Marshalls and other former German Pacific colonies north of the equator became the Japanese South Seas Mandate. The United States invaded the islands during World War II and administered them as part of the Trust Territory of the Pacific Islands after the war. Between 1946 and 1958, the United States conducted 67 nuclear tests at Bikini Atoll and Enewetak Atoll.  The U.S. government formed the Congress of Micronesia in 1965, a plan for increased self-governance of Pacific islands. In May 1979, the United States gave the Marshall Islands independence by recognizing its constitution and president, Amata Kabua. Full sovereignty or self-government was achieved in a Compact of Free Association with the United States. Marshall Islands has been a member of the Pacific Community (PC) since 1983 and a United Nations member state since 1991. Politically, the Marshall Islands is a parliamentary republic with an executive presidency in free association with the United States, with the U.S. providing defense, subsidies, and access to U.S.-based agencies such as the Federal Communications Commission and the United States Postal Service. With few natural resources, the islands' wealth is based on a service economy, as well as fishing and agriculture; aid from the United States represents a large percentage of the islands' gross domestic product, but most financial aid from the Compact of Free Association expires in 2023. The country uses the United States dollar as its currency. In 2018, it also announced plans for a new cryptocurrency to be used as legal tender.  The majority of the citizens of the Republic of Marshall Islands are of Marshallese descent, though there are small numbers of immigrants from the United States, China, Philippines, and other Pacific islands. The two official languages are Marshallese, which is one of the Oceanic languages, and English. Almost the entire population of the islands practices some religion: three- quarters of the country follows either the United Church of Christ – Congregational in the Marshall Islands (UCCCMI) or the Assemblies of God.  "
North Macedonia;"North Macedonia ( _MASS -ə-DOH-nee-ə_), officially the Republic of North Macedonia , is a landlocked country in Southeast Europe. It shares land borders with Kosovo to the northwest, Serbia to the north, Bulgaria to the east, Greece to the south, and Albania to the west. It constitutes approximately the northern third of the larger geographical region of Macedonia. Skopje, the capital and largest city, is home to a quarter of the country's 1.83 million people. The majority of the residents are ethnic Macedonians, a South Slavic people. Albanians form a significant minority at around 25%, followed by Turks, Roma, Serbs, Bosniaks, Aromanians and a few other minorities.  The region's history begins with the kingdom of Paeonia, a mixed Thraco- Illyrian polity. In the late sixth century BC, the area was subjugated by the Persian Achaemenid Empire, then incorporated into the Kingdom of Macedonia in the fourth century BC. The Roman Republic conquered the region in the second century BC and made it part of the larger province of Macedonia. The area remained part of the Byzantine Empire, but was often raided and settled by Slavic tribes beginning in the sixth century of the Christian era. Following centuries of contention between the Bulgarian, Byzantine, and Serbian Empires, it was part of the Ottoman Empire from the mid-14th until the early 20th century, when, following the Balkan Wars of 1912 and 1913, the modern territory of North Macedonia came under Serbian rule.  During the First World War, the territory was ruled by Bulgaria, but after the end of the war it returned to Serbian rule as part of the newly formed Kingdom of Serbs, Croats and Slovenes. During the Second World War, it was again ruled by Bulgaria; and in 1945 it was established as a constituent state of communist Yugoslavia, which it remained until its peaceful secession in 1991. The country became a member of the United Nations in 1993, but as a result of a dispute with Greece over the name ""Macedonia"", it was admitted under the provisional description ""the former Yugoslav Republic of Macedonia"" (abbreviated as ""FYR Macedonia"" or ""FYROM""). In 2018, the dispute was resolved with an agreement that the country should rename itself ""Republic of North Macedonia"". This renaming came into effect in early 2019.  A unitary parliamentary constitutional republic, North Macedonia is a member of the UN, NATO, the Council of Europe, the World Bank, OSCE, CEFTA, BSEC and the WTO. Since 2005, it has also been a candidate for joining the European Union. North Macedonia is an upper-middle-income country according to the World Bank's definitions and has undergone considerable economic reform since its independence in developing an open economy. It is a developing country, ranked 82nd on the Human Development Index; and provides social security, a universal health care system, and free primary and secondary education to its citizens.  "
Mali;"Mali ( ; Bambara pronunciation: [ma.li]), officially the Republic of Mali , is a landlocked country in West Africa. Mali is the eighth-largest country in Africa, with an area of over 1,241,238 square kilometres (479,245 sq mi). The country is bordered on the north by Algeria, on the east by Niger, on the northwest by Mauritania, on the south by Burkina Faso and Côte d'Ivoire, and on the west by Guinea and Senegal. The population of Mali is 21.9 million. 67% of its population was estimated to be under the age of 25 in 2017. Its capital and largest city is Bamako. It has 13 official languages, of which Bambara is the most spoken one.  The sovereign state of Mali consists of nineteen regions and its borders on the north reach deep into the middle of the Sahara Desert. The country's southern part is in the Sudanian savanna, where the majority of inhabitants live, and both the Niger and Senegal rivers pass through. The country's economy centres on agriculture and mining. One of Mali's most prominent natural resources is gold, and the country is the third largest producer of gold on the continent of Africa. Mali was home to the man reputed to be the richest man who has ever lived, known as Mansa Musa. The country is also known for its exports of salt.  Present-day Mali was once part of three extremely powerful and wealthy West African empires that controlled trans-Saharan trade: the Ghana Empire (for which Ghana is named), the Mali Empire (for which Mali is named), and the Songhai Empire. At its peak in 1300, the Mali Empire was the wealthiest country in Africa, covering an area about twice the size of modern-day France and stretched to the west coast of the continent. Mali was also one of the wealthiest countries on earth, and its emperor at its zenith, Mansa Musa, is believed to be one of the wealthiest individuals in history. Besides being an economic powerhouse, medieval Mali was a centre of Islam, culture and knowledge, with Timbuktu becoming a renowned place of learning with its university, one of the oldest in the world still active. The expanding Songhai Empire absorbed the empire in 1468, followed by a Saadian army which defeated the Songhai in 1591. In the late 19th century, during the Scramble for Africa, France seized control of Mali, making it a part of French Sudan. French Sudan (then known as the Sudanese Republic) joined with Senegal in 1959, achieving independence in 1960 as the Mali Federation. Shortly thereafter, following Senegal's withdrawal from the federation, the Sudanese Republic declared itself the independent Republic of Mali. After a long period of one-party rule, a coup in 1991 led to the writing of a new constitution and the establishment of Mali as a democratic, multi-party state.  In January 2012, an armed conflict broke out in northern Mali, in which Tuareg rebels took control of a territory in the north, and in April declared the secession of a new state, Azawad. The conflict was complicated by a military coup that took place in March and later fighting between Tuareg and other rebel factions. In response to territorial gains, the French military launched Operation Serval in January 2013. A month later, Malian and French forces recaptured most of the north, although the conflict still continued. Presidential elections were held on 28 July 2013, with a second-round run-off held on 11 August, and legislative elections were held on 24 November and 15 December 2013. In the early 2020s, Mali experienced two military takeovers by Assimi Goïta.  "
Malta;"Malta ( _MOL -tə_,  _MAWL -tə_, Maltese: [ˈmɐːltɐ]), officially the Republic of Malta (Maltese: _Repubblika ta' Malta_ [rɛˈpʊbːlɪkɐ tɐ ˈmɐːltɐ]), is an island country in Southern Europe, located in the Mediterranean Sea. It consists of an archipelago between Italy and Libya. It lies 80 km (50 mi) south of Sicily (Italy), 284 km (176 mi) east of Tunisia, and 333 km (207 mi) north of Libya. The official languages are Maltese and English, and the nation's capital is Valletta.  With a population of about 519,000 over an area of 316 km2 (122 sq mi), Malta is the tenth-smallest country by area and fifth most densely populated sovereign country. Its capital is Valletta, the smallest national capital in the European Union by area and population. According to 2020 data by Eurostat, the Functional Urban Area and metropolitan region covered the whole island and has a population of 480,134. According to the United Nations, ESPON and EU Commission, ""the whole territory of Malta constitutes a single urban region"". Malta increasingly is referred to as a city-state.  Malta has been inhabited since approximately 5900 BC. Its location in the centre of the Mediterranean has historically given it great strategic importance as a naval base, with a succession of powers having contested and ruled the islands, including the Phoenicians and Carthaginians, Greeks, Romans, Arabs, Normans, Aragonese, Knights of St. John, French, and British. While Christianity has been present since the time of the early Christians, Malta was predominantly a Muslim country under Arab rule in the Middle Ages. Muslim rule ended with the Norman invasion of Malta by Roger I in 1091. Malta became a British colony in 1813, serving as the headquarters for the British Mediterranean Fleet. It was besieged by the Axis powers during World War II and was an important Allied base for operations in North Africa and the Mediterranean. The British parliament passed the Malta Independence Act in 1964, giving Malta independence, with Elizabeth II as its queen. The country became a republic in 1974. It has been a member state of the Commonwealth of Nations and the United Nations since independence, and joined the European Union in 2004; it became part of the eurozone monetary union in 2008. Malta is also closely tied historically and culturally to Italy and specifically Sicily, with between 62 to 66 percent of Maltese people speaking or having significant knowledge of the Italian language, which was one of the official languages of Malta until 1934.  Catholicism is the state religion, but the Constitution of Malta guarantees freedom of conscience and religious worship. The economy of Malta is heavily reliant on tourism, and the country promotes itself as a Mediterranean tourist destination with its warmer climate compared to the rest of Europe, numerous recreational areas, and architectural and historical monuments, including three UNESCO World Heritage Sites: Ħal Saflieni Hypogeum, Valletta, and seven megalithic temples which are some of the oldest free-standing structures in the world.  "
Myanmar;"Myanmar (Burmese: မြန်မာ; MLCTS: _Mranma_ , pronounced [mjàɴ.mà]), officially the Republic of the Union of Myanmar (Burmese: ပြည်ထောင်စု သမ္မတ မြန်မာနိုင်ငံတော်; MLCTS: _Pranyhtaungcu. Sa.ma.ta. Mranma Nuingngamtau_ ; pronounced [pjìdàʊɴzṵ θàɴməda̰ mjəmà nàɪɴŋàɴdɔ̀]), also known as Burma (the official name until 1989), is a country in Southeast Asia. It is the largest country by area in Mainland Southeast Asia and has a population of about 55 million. It is bordered by Bangladesh and India to its northwest, China to its northeast, Laos and Thailand to its east and southeast, and the Andaman Sea and the Bay of Bengal to its south and southwest. The country's capital city is Naypyidaw, and its largest city is Yangon (formerly Rangoon).  Early civilisations in the area included the Tibeto-Burman-speaking Pyu city- states in Upper Myanmar and the Mon kingdoms in Lower Myanmar. In the 9th century, the Bamar people entered the upper Irrawaddy valley, and following the establishment of the Pagan Kingdom in the 1050s, the Burmese language, culture, and Theravada Buddhism slowly became dominant in the country. The Pagan Kingdom fell to Mongol invasions, and several warring states emerged. In the 16th century, reunified by the Taungoo dynasty, the country became the largest empire in the history of Southeast Asia for a short period. The early 19th-century Konbaung dynasty ruled over an area that included modern Myanmar and briefly controlled Manipur and Assam as well. The British East India Company seized control of the administration of Myanmar after three Anglo- Burmese Wars in the 19th century, and the country became a British colony. After a brief Japanese occupation, Myanmar was reconquered by the Allies. On 4 January 1948, Myanmar declared independence under the terms of the Burma Independence Act 1947.  Myanmar's post-independence history has continued to be checkered by unrest and conflict. The coup d'état in 1962 resulted in a military dictatorship under the Burma Socialist Programme Party. On 8 August 1988, the 8888 Uprising then resulted in a nominal transition to a multi-party system two years later, but the country's post-uprising military council refused to cede power, and has continued to rule the country through to the present. The country remains riven by ethnic strife among its myriad ethnic groups and has one of the world's longest-running ongoing civil wars. The United Nations and several other organisations have reported consistent and systemic human rights violations in the country. In 2011, the military junta was officially dissolved following a 2010 general election, and a nominally civilian government was installed. Aung San Suu Kyi and political prisoners were released and the 2015 Myanmar general election was held, leading to improved foreign relations and eased economic sanctions, although the country's treatment of its ethnic minorities, particularly in connection with the Rohingya conflict, continued to be a source of international tension and consternation. Following the 2020 Myanmar general election, in which Aung San Suu Kyi's party won a clear majority in both houses, the Burmese military (Tatmadaw) again seized power in a coup d'état. The coup, which was widely condemned by the international community, led to continuous ongoing widespread protests in Myanmar and has been marked by violent political repression by the military, as well as a larger outbreak of the civil war. The military also arrested Aung San Suu Kyi in order to remove her from public life, and charged her with crimes ranging from corruption to the violation of COVID-19 protocols; all of the charges against her are ""politically motivated"" according to independent observers.  Myanmar is a member of the East Asia Summit, Non-Aligned Movement, ASEAN, and BIMSTEC, but it is not a member of the Commonwealth of Nations despite once being part of the British Empire. Myanmar is a Dialogue Partner of the Shanghai Cooperation Organization. The country is very rich in natural resources, such as jade, gems, oil, natural gas, teak and other minerals, as well as also endowed with renewable energy, having the highest solar power potential compared to other countries of the Great Mekong Subregion. However, Myanmar has long suffered from instability, factional violence, corruption, poor infrastructure, as well as a long history of colonial exploitation with little regard to human development. In 2013, its GDP (nominal) stood at US$56.7 billion and its GDP (PPP) at US$221.5 billion. The income gap in Myanmar is among the widest in the world, as a large proportion of the economy is controlled by cronies of the military junta. Myanmar is one of the least developed countries; as of 2020, according to the Human Development Index, it ranks 147 out of 189 countries in terms of human development, the lowest in Southeast Asia. Since 2021, more than 600,000 people were displaced across Myanmar due to the surge in violence post-coup, with more than 3 million people in dire need of humanitarian assistance.  "
Montenegro;"Montenegro ( _MON -tin-E(E)G-roh, -⁠AY-groh_; Montenegrin: _Crna Gora_ / Црна Гора; Albanian: _Mali i Zi_ ; lit. 'Black Mountain') is a country in Southeast Europe. It is bordered by Bosnia and Herzegovina to the north, Serbia to the northeast, Kosovo to the east, Albania to the southeast, and Croatia and the Adriatic Sea to the northwest with a coastline of 293.5 km. Podgorica (Cyrillic: Подгорица) is the country's capital and its largest city. It covers 10.4% of Montenegro's territory of 13,812 square kilometres (5,333 sq mi), and is home to roughly 31% of its total population of 621,000. Cetinje (Cyrillic: Цетиње) is the former royal capital and cultural centre of Montenegro and is the location of several national institutions, including the official residence of the President of Montenegro.  During the Early Medieval period, three principalities were located on the territory of modern-day Montenegro: Duklja, roughly corresponding to the southern half; Travunia, the west; and Rascia proper, the north. The Principality of Zeta emerged in the 14th and 15th centuries. From the late 14th century to the late 18th century, large parts of southern Montenegro were ruled by the Venetian Republic and incorporated into Venetian Albania. The name _Montenegro_ was first used to refer to the country in the late 15th century. After falling under Ottoman Empire rule, Montenegro gained semi- autonomy in 1696 under the rule of the House of Petrović-Njegoš, first as a theocracy and later as a secular principality. Montenegro's independence was recognised by the Great Powers at the Congress of Berlin in 1878. In 1910, the country became a kingdom. After World War I, the kingdom became part of Yugoslavia. Following the breakup of Yugoslavia, the republics of Serbia and Montenegro together proclaimed a federation. In June 2006 Montenegro declared its independence from Serbia and Montenegro following an independence referendum, creating Montenegro and Serbia as they exist today. Montenegro is therefore one of the newest internationally-recognised countries in the world.  Montenegro has an upper-middle-income economy, and ranks 49th in the Human Development Index. It is a member of the United Nations, NATO, the World Trade Organization, the Organization for Security and Co-operation in Europe, the Council of Europe, and the Central European Free Trade Agreement. Montenegro is also a founding member of the Union for the Mediterranean, and has been in the process of joining the European Union since 2012.    *[lit.]: literal translation  "
Mongolia;"Mongolia ( _mong- GOH-lee-ə_) is a landlocked country in East Asia, bordered by Russia to the north and China to the south. The western extremity of Mongolia is only 23 km (14 mi) from Kazakhstan, and this area can resemble a quadripoint when viewed on a map. It covers an area of 1,564,116 square kilometres (603,909 square miles), with a population of just 3.3 million, making it the world's most sparsely populated sovereign state. Mongolia is the world's largest landlocked country that does not border a closed sea, and much of its area is covered by grassy steppe, with mountains to the north and west and the Gobi Desert to the south. Ulaanbaatar, the capital and largest city, is home to roughly half of the country's population.  The territory of modern-day Mongolia has been ruled by various nomadic empires, including the Xiongnu, the Xianbei, the Rouran, the First Turkic Khaganate, the Second Turkic Khaganate, the Uyghur Khaganate and others. In 1206, Genghis Khan founded the Mongol Empire, which became the largest contiguous land empire in history. His grandson Kublai Khan conquered China proper and established the Yuan dynasty. After the collapse of the Yuan, the Mongols retreated to Mongolia and resumed their earlier pattern of factional conflict, except during the era of Dayan Khan and Tumen Zasagt Khan. In the 16th century, Tibetan Buddhism spread to Mongolia, being further led by the Manchu-founded Qing dynasty, which absorbed the country in the 17th century. By the early 20th century, almost one-third of the adult male population were Buddhist monks. After the collapse of the Qing dynasty in 1911, Mongolia declared independence, and achieved actual independence from the Republic of China in 1921. Shortly thereafter, the country became a satellite state of the Soviet Union. In 1924, the Mongolian People's Republic was founded as a socialist state. After the anti-communist revolutions of 1989, Mongolia conducted its own peaceful democratic revolution in early 1990. This led to a multi-party system, a new constitution of 1992, and transition to a market economy.  Approximately 30% of the population is nomadic or semi-nomadic; horse culture remains integral. Buddhism is the majority religion (51.7%), with the nonreligious being the second-largest group (40.6%). Islam is the third- largest religious identification (3.2%), concentrated among ethnic Kazakhs. The vast majority of citizens are ethnic Mongols, with roughly 5% of the population being Kazakhs, Tuvans, and other ethnic minorities, who are especially concentrated in the western regions. Mongolia is a member of the United Nations, Asia Cooperation Dialogue, G77, Asian Infrastructure Investment Bank, Non-Aligned Movement and a NATO global partner. Mongolia joined the World Trade Organization in 1997 and seeks to expand its participation in regional economic and trade groups.  "
Northern Mariana Islands;"The Northern Mariana Islands , officially the Commonwealth of the Northern Mariana Islands ( CNMI ; Chamorro: _Sankattan Siha Na Islas Mariånas_ ; Carolinian: _Commonwealth Téél Falúw kka Efáng llól Marianas_ ), is an unincorporated territory and commonwealth of the United States consisting of 14 islands in the northwestern Pacific Ocean. The CNMI includes the 14 northernmost islands in the Mariana Archipelago; the southernmost island, Guam, is a separate U.S. territory. The Northern Mariana Islands were listed by the United Nations as a non-self governing territory until 1990.  The Northern Marianas were part of the United Nations trust territories after World War II under American administration, while previously they had been under the control of the Spanish (1500s–1899), the Germans (1899–1914), and the Japanese (1914–1944). In the late 20th century they eventually settled on joining the United States. This process was completed in the late 20th century and recognized internationally, and the people of the Northern Marianas became United States citizens by their choice in 1986. They have one federal representative in Congress. The other U.S. Pacific territories with significant populations are Guam, American Samoa, and Hawaii. The population of the Northern Marianas is several times smaller than the U.S. states, so its representation is handled differently, in that they have more autonomy with a governor and in Congress, but less participation in the federal government. They are U.S. citizens with free movement around the United States and have access to many federal programs, but do not pay federal income tax. The Northern Marianas are near to but separate from Guam which became a part of the USA since 1898. Together Guam, CNMI, American Samoa, and Hawaii represent Pacific peoples of the United States tying together many assets such as marine reserves, atolls, and islands dotting the Pacific.  The United States Department of the Interior cites a landmass of 183.5 square miles (475.26 km2). According to the 2020 United States Census, 47,329 people were living in the CNMI at that time. The vast majority of the population resides on Saipan, Tinian, and Rota. The other islands of the Northern Marianas are sparsely inhabited; the most notable among these is Pagan, which was left largely uninhabted since a 1981 volanic eruption. The total area of the island chain makes it bigger than American Samoa or U.S. Virgin Islands, but as an island chain the distance between the northernmost island and southernmost, Rota, is roughly over 300 miles (around 500 km) which is nearly 1/3 the length of California, for example (which is over 1000 miles from North to South). The main islands of northern Marianas are, from north to south are: Farallon de Pajaros (or Uracus), Maug Islands (actually three islands), Asuncion Island, Agrihan, Pagan, Alamagan, Guguan, Sarigan, Anatahan, Farallon de Medinilla, Saipan, Tinian, Aguijan, and Rota (aka Luta). Of these, most live on Saipan; Tinian and Rota also have populations. The highest point on Saipan is Mount Tapochau on, at 474 m (1,555 ft) while the highest point in the Northern Mariana islands is Agrihan at 977 meters, 3204 feet (on Agrihan island). Pagan is home to an active volcano, which had a fairly large eruption in 1981, and had had activity as recently as 2021. The bottom three islands Saipan, Tinian, and Rota are mostly limestone, but the northern islands are volcanic. To the east of the islands in the Mariana Trench lies some of the deepest ocean on the planet.  The administrative center is Capitol Hill, a village in northwestern Saipan. The current governor of the CNMI is Arnold Palacios, he is the tenth Governor and took office in January 2023. The legislative branch has a 9-member senate, and there is a 14-member House of Representatives. The CNMI joined the United States in the late 20th century, a country with a unique system by which other territories or nations can become states with another country. The U.S. currently has 50 States and 5 territories. Compared to Puerto Rico, which is larger, which are also U.S. Citizens but do not pay Federal income tax but the CNMI had a much clearer referendum on becoming a part of the U.S. The CNMI's were quite definitive, with over 93 approving the 1977 constitution; by 1986 they were granted U.S. Citizenship and the United Nations acknowledged their choice. In the 21st century, the CNMI maintains their own local government with some variations in local law.  "
